Gene,Gene_name,In_OMIM,In_OpenTargets_Platform,OpenTargets_score,OpenTargets_sources,In_ClinVar,In_SZDB,Databases
WWOX,WW domain containing oxidoreductase,N,Y,0.14053273974385785,eva|europepmc,Y,N,OpenTargets_Platform|ClinVar
WWP2,WW domain containing E3 ubiquitin protein ligase 2,N,Y,0.10796089971724447,gwas_credible_sets,N,N,OpenTargets_Platform
XKR6,XK related 6,N,Y,0.23920283522367183,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
XPO6,exportin 6,N,Y,0.024732943750656492,gwas_credible_sets,N,N,OpenTargets_Platform
XPR1,xenotropic and polytropic retrovirus receptor 1,Y,N,,,N,N,OMIM
XRCC3,X-ray repair cross complementing 3,N,Y,0.05724365455756675,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
YIF1A,"Yip1 interacting factor homolog A, membrane trafficking protein",N,Y,0.0190847072515643,gwas_credible_sets,N,N,OpenTargets_Platform
YJEFN3,YjeF N-terminal domain containing 3,N,Y,0.039560020522914956,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
YTHDC2,YTH N6-methyladenosine RNA binding protein C2,N,Y,0.2621704979416712,gwas_credible_sets,N,N,OpenTargets_Platform
YWHAE,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon,Y,Y,0.4730399505133541,gwas_credible_sets|europepmc,N,N,OMIM|OpenTargets_Platform
ZAN,zonadhesin,N,Y,0.02206443400286548,gwas_credible_sets,N,N,OpenTargets_Platform
ZAR1L,zygote arrest 1 like,N,Y,0.0679782045434338,gwas_credible_sets,N,N,OpenTargets_Platform
ZBTB18,zinc finger and BTB domain containing 18,N,Y,0.02045494860005846,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
ZBTB20,zinc finger and BTB domain containing 20,Y,N,0.0153067656481914,europepmc,N,N,OMIM
ZBTB34,zinc finger and BTB domain containing 34,N,Y,0.32292657001906805,gwas_credible_sets,N,N,OpenTargets_Platform
ZBTB37,zinc finger and BTB domain containing 37,N,Y,0.10451452437848181,gwas_credible_sets,N,N,OpenTargets_Platform
ZC3H11B,zinc finger CCCH-type containing 11B,N,Y,0.1357464727454817,gwas_credible_sets,N,N,OpenTargets_Platform
ZC3H12C,zinc finger CCCH-type containing 12C,N,Y,0.032910106669145484,gwas_credible_sets,N,N,OpenTargets_Platform
ZCCHC14,zinc finger CCHC-type containing 14,N,Y,0.3283488094362805,gwas_credible_sets,N,N,OpenTargets_Platform
ZCCHC7,zinc finger CCHC-type containing 7,N,Y,0.28643125151607135,gwas_credible_sets,N,N,OpenTargets_Platform
ZDHHC2,zDHHC palmitoyltransferase 2,N,Y,0.45549699330734816,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
ZDHHC21,zDHHC palmitoyltransferase 21,N,Y,0.11088493600294204,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
ZDHHC5,zDHHC palmitoyltransferase 5,N,Y,0.11086187429008457,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
ZDHHC8,zDHHC palmitoyltransferase 8,Y,N,0.031632392170124375,europepmc,N,N,OMIM
ZDHHC9,zDHHC palmitoyltransferase 9,Y,N,0.0044144260420672715,europepmc,N,N,OMIM
ZEB2,zinc finger E-box binding homeobox 2,N,Y,0.07708752474828447,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
ZFHX3,zinc finger homeobox 3,N,Y,0.18188019857031867,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
ZFPM2,"zinc finger protein, FOG family member 2",N,Y,0.43630597911125446,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
ZFTRAF1,zinc finger TRAF-type and ring finger containing 1,N,Y,0.05964331290290309,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
ZFYVE21,zinc finger FYVE-type containing 21,N,Y,0.11274325293461163,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
ZMYND10,zinc finger MYND-type containing 10,N,Y,0.036174164424954205,gwas_credible_sets,N,N,OpenTargets_Platform
ZMYND11,zinc finger MYND-type containing 11,N,Y,0.11308440325017266,eva|europepmc,Y,N,OpenTargets_Platform|ClinVar
ZNF195,zinc finger protein 195,N,Y,0.09506898058795511,gwas_credible_sets,N,N,OpenTargets_Platform
ZNF207,zinc finger protein 207,N,Y,0.049821612067797214,gwas_credible_sets,N,N,OpenTargets_Platform
ZNF236,zinc finger protein 236,N,Y,0.04720789953259036,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
ZNF276,zinc finger protein 276,N,Y,0.04287759102377976,gwas_credible_sets,N,N,OpenTargets_Platform
ZNF281,zinc finger protein 281,N,Y,0.3503581056632315,gwas_credible_sets,N,N,OpenTargets_Platform
ZNF354A,zinc finger protein 354A,N,Y,0.0399877660526339,gwas_credible_sets,N,N,OpenTargets_Platform
ZNF354B,zinc finger protein 354B,N,Y,0.1629468650113224,gwas_credible_sets,N,N,OpenTargets_Platform
ZNF365,zinc finger protein 365,N,Y,0.4008395203312819,gwas_credible_sets|europepmc,N,N,OpenTargets_Platform
ZNF397,zinc finger protein 397,N,Y,0.07597393500340686,gwas_credible_sets,N,N,OpenTargets_Platform
ZNF408,zinc finger protein 408,N,Y,0.16975115954055192,gwas_credible_sets,N,N,OpenTargets_Platform
